product_id,product_name,category,price,stock_level,daily_demand,supplier_lead_time,reorder_point,is_weekend,units_sold,restocked
2245,Conditioner,Hair Care,11.99,145.0,5.0,8.0,40,0,5,0
2246,Conditioner,Hair Care,11.99,33.0,8.0,8.0,64,0,6,1
2247,Hair Gel,Styling,7.99,170.0,4.0,4.0,16,1,7,0
2248,Comb,Tools,4.99,38.0,4.0,10.0,40,0,7,1
2249,Comb,Tools,4.99,158.0,4.0,3.0,12,1,7,0
2250,Comb,Tools,4.99,21.0,1.0,8.0,8,0,1,0
2251,Conditioner,Hair Care,11.99,184.0,4.0,6.0,24,0,5,0
2252,Conditioner,Hair Care,11.99,57.0,7.0,2.0,14,0,10,0
2253,Comb,Tools,4.99,135.0,7.0,9.0,63,0,8,0
2254,Hair Gel,Styling,7.99,199.0,5.0,6.0,30,1,6,0
2255,Comb,Tools,4.99,204.0,0.0,6.0,0,1,3,0
2256,Hair Mousse,Styling,9.99,144.0,1.0,8.0,8,1,2,0
2257,Hair Mousse,Styling,9.99,32.0,,3.0,15,1,4,0
2258,Shampoo,Hair Care,12.99,146.0,6.0,6.0,36,0,8,0
2259,Conditioner,Hair Care,11.99,82.0,10.0,7.0,70,1,12,0
2260,Conditioner,Hair Care,11.99,3.0,1.0,4.0,4,1,0,1
2261,Conditioner,Hair Care,11.99,98.0,8.0,3.0,24,0,8,0
2262,Hair Spray,Styling,10.99,50.0,5.0,8.0,40,1,3,0
2263,Shampoo,Hair Care,12.99,115.0,12.0,8.0,96,1,11,0
2264,Shampoo,Hair Care,12.99,7.0,5.0,3.0,15,1,6,1
2265,Hair Mousse,Styling,9.99,186.0,4.0,10.0,40,0,5,0
2266,Conditioner,Hair Care,11.99,92.0,8.0,4.0,32,1,9,0
2267,Comb,Tools,4.99,127.0,0.0,2.0,0,1,0,0
2268,Comb,Tools,4.99,6.0,2.0,7.0,14,0,5,1
2269,Hair Spray,Styling,10.99,110.0,3.0,,24,1,6,0
2270,Hair Mousse,Styling,9.99,233.0,8.0,7.0,56,1,7,0
2271,Hair Mousse,Styling,9.99,,6.0,10.0,60,0,9,0
2272,Comb,Tools,4.99,45.0,2.0,4.0,8,1,2,0
2273,Shampoo,Hair Care,12.99,154.0,7.0,6.0,42,0,6,0
2274,Comb,Tools,4.99,177.0,8.0,2.0,16,0,7,0
2275,Conditioner,Hair Care,11.99,132.0,10.0,8.0,80,0,9,0
2276,Hair Gel,Styling,7.99,200.0,6.0,7.0,42,1,8,0
2277,Conditioner,Hair Care,11.99,37.0,8.0,4.0,32,1,7,0
2278,Hair Spray,Styling,10.99,155.0,5.0,9.0,45,0,8,0
2279,Hair Gel,Styling,7.99,22.0,7.0,10.0,70,0,7,1
2280,Hair Gel,Styling,7.99,11.0,4.0,9.0,36,0,2,1
2281,Shampoo,Hair Care,12.99,125.0,7.0,3.0,21,1,6,0
2282,Hair Spray,Styling,10.99,56.0,6.0,10.0,60,0,9,1
2283,Comb,Tools,4.99,111.0,1.0,6.0,6,1,3,0
2284,Hair Mousse,Styling,9.99,33.0,8.0,5.0,40,0,11,1
2285,Shampoo,Hair Care,12.99,162.0,12.0,3.0,36,1,14,0
2286,Comb,Tools,4.99,219.0,2.0,4.0,8,1,1,0
2287,Hair Spray,Styling,10.99,86.0,3.0,5.0,15,0,3,0
2288,Comb,Tools,4.99,122.0,3.0,3.0,9,0,5,0
2289,Shampoo,Hair Care,12.99,211.0,6.0,5.0,30,1,4,0
2290,Hair Mousse,Styling,9.99,197.0,6.0,4.0,24,0,4,0
2291,Shampoo,Hair Care,12.99,130.0,9.0,6.0,54,1,12,0
2292,Hair Mousse,Styling,9.99,98.0,7.0,9.0,63,1,5,0
2293,Comb,Tools,4.99,168.0,4.0,3.0,12,0,4,0
2294,Hair Spray,Styling,10.99,196.0,6.0,8.0,48,0,6,0
2295,Hair Gel,Styling,7.99,151.0,5.0,5.0,25,1,7,0
2296,Shampoo,Hair Care,12.99,122.0,9.0,,18,0,9,0
2297,Hair Spray,Styling,10.99,221.0,1.0,9.0,9,0,0,0
2298,Conditioner,Hair Care,11.99,146.0,7.0,8.0,56,1,8,0
2299,Conditioner,Hair Care,11.99,18.0,10.0,4.0,40,1,11,1
2300,Conditioner,Hair Care,11.99,33.0,5.0,2.0,10,1,6,0
2301,Hair Gel,Styling,7.99,166.0,6.0,10.0,60,1,7,0
2302,Comb,Tools,4.99,175.0,0.0,6.0,0,0,0,0
2303,Hair Mousse,Styling,9.99,48.0,3.0,2.0,6,1,5,0
2304,Shampoo,Hair Care,12.99,150.0,11.0,7.0,77,1,12,0
2305,Hair Mousse,Styling,9.99,,6.0,2.0,12,0,9,0
2306,Hair Gel,Styling,7.99,78.0,4.0,8.0,32,1,5,0
2307,Hair Mousse,Styling,9.99,226.0,7.0,3.0,21,0,8,0
2308,Shampoo,Hair Care,12.99,65.0,8.0,8.0,64,1,7,0
2309,Hair Spray,Styling,10.99,189.0,4.0,8.0,32,1,4,0
2310,Shampoo,Hair Care,12.99,225.0,6.0,4.0,24,1,8,0
2311,Hair Spray,Styling,10.99,119.0,2.0,2.0,4,1,1,0
2312,Hair Gel,Styling,7.99,172.0,6.0,3.0,18,1,6,0
2313,Hair Spray,Styling,10.99,195.0,6.0,7.0,42,1,8,0
2314,Conditioner,Hair Care,11.99,76.0,10.0,6.0,60,0,13,0
2315,Hair Mousse,Styling,9.99,156.0,4.0,3.0,12,0,5,0
2316,Hair Mousse,Styling,9.99,,3.0,6.0,18,1,4,0
2317,Comb,Tools,4.99,,2.0,4.0,8,0,1,0
2318,Hair Spray,Styling,10.99,185.0,0.0,10.0,0,1,3,0
2319,Hair Spray,Styling,10.99,114.0,5.0,4.0,20,0,3,0
2320,Hair Mousse,Styling,9.99,77.0,6.0,5.0,30,1,6,0
2321,Conditioner,Hair Care,11.99,9.0,5.0,5.0,25,0,3,1
2322,Hair Gel,Styling,7.99,237.0,8.0,5.0,40,0,10,0
2323,Hair Mousse,Styling,9.99,27.0,6.0,4.0,24,0,4,0
2324,Hair Mousse,Styling,9.99,135.0,4.0,7.0,28,1,6,0
2325,Hair Spray,Styling,10.99,240.0,3.0,8.0,24,0,1,0
2326,Hair Mousse,Styling,9.99,48.0,4.0,8.0,32,0,3,0
2327,Shampoo,Hair Care,12.99,226.0,9.0,5.0,45,0,9,0
2328,Comb,Tools,4.99,34.0,4.0,6.0,24,1,5,0
2329,Shampoo,Hair Care,12.99,77.0,8.0,5.0,40,1,11,0
2330,Comb,Tools,4.99,205.0,1.0,10.0,10,0,0,0
2331,Hair Mousse,Styling,9.99,181.0,2.0,4.0,8,1,4,0
2332,Comb,Tools,4.99,22.0,0.0,9.0,0,0,0,0
2333,Conditioner,Hair Care,11.99,215.0,2.0,7.0,14,0,0,0
2334,Shampoo,Hair Care,12.99,41.0,9.0,6.0,54,1,10,1
2335,Conditioner,Hair Care,11.99,50.0,9.0,5.0,45,0,8,0
2336,Conditioner,Hair Care,11.99,84.0,1.0,5.0,5,0,0,0
2337,Hair Gel,Styling,7.99,112.0,9.0,3.0,27,0,12,0
2338,Shampoo,Hair Care,12.99,112.0,8.0,9.0,72,1,10,0
2339,Shampoo,Hair Care,12.99,44.0,7.0,6.0,42,1,10,0
2340,Conditioner,Hair Care,11.99,,4.0,9.0,36,0,3,0
2341,Conditioner,Hair Care,11.99,11.0,5.0,4.0,20,1,7,1
2342,Comb,Tools,4.99,204.0,6.0,3.0,18,0,7,0
2343,Shampoo,Hair Care,12.99,225.0,7.0,7.0,49,1,5,0
2344,Hair Mousse,Styling,9.99,169.0,6.0,3.0,18,1,7,0
2345,Hair Spray,Styling,10.99,239.0,3.0,4.0,12,0,3,0
2346,Hair Gel,Styling,7.99,39.0,6.0,4.0,24,0,6,0
2347,Hair Spray,Styling,10.99,200.0,2.0,7.0,14,1,3,0
2348,Hair Spray,Styling,10.99,185.0,4.0,9.0,36,0,3,0
2349,Conditioner,Hair Care,11.99,25.0,2.0,4.0,8,0,0,0
2350,Hair Spray,Styling,10.99,10.0,5.0,10.0,50,0,6,1
2351,Hair Gel,Styling,7.99,218.0,7.0,2.0,14,1,8,0
2352,Hair Spray,Styling,10.99,38.0,3.0,6.0,18,1,6,0
2353,Shampoo,Hair Care,12.99,126.0,10.0,3.0,30,0,9,0
2354,Hair Mousse,Styling,9.99,63.0,5.0,4.0,20,1,3,0
2355,Conditioner,Hair Care,11.99,96.0,9.0,7.0,63,1,12,0
2356,Conditioner,Hair Care,11.99,232.0,8.0,10.0,80,0,7,0
2357,Shampoo,Hair Care,12.99,78.0,11.0,10.0,110,1,13,1
2358,Hair Mousse,Styling,9.99,118.0,6.0,7.0,42,1,8,0
2359,Hair Mousse,Styling,9.99,48.0,5.0,9.0,45,1,6,0
2360,Comb,Tools,4.99,168.0,4.0,7.0,28,0,5,0
2361,Hair Mousse,Styling,9.99,203.0,,4.0,36,1,8,0
2362,Hair Gel,Styling,7.99,89.0,4.0,4.0,16,1,2,0
2363,Hair Mousse,Styling,9.99,29.0,4.0,3.0,12,1,4,0
2364,Comb,Tools,4.99,179.0,1.0,5.0,5,0,2,0
2365,Hair Mousse,Styling,9.99,170.0,4.0,4.0,16,1,2,0
2366,Hair Spray,Styling,10.99,6.0,3.0,3.0,9,0,2,1
2367,Shampoo,Hair Care,12.99,11.0,5.0,6.0,30,0,7,1
2368,Shampoo,Hair Care,12.99,45.0,8.0,4.0,32,1,6,0
2369,Shampoo,Hair Care,12.99,182.0,7.0,7.0,49,0,9,0
2370,Hair Gel,Styling,7.99,76.0,6.0,3.0,18,1,8,0
2371,Hair Mousse,Styling,9.99,,4.0,4.0,16,0,7,0
2372,Hair Spray,Styling,10.99,234.0,6.0,10.0,60,0,7,0
2373,Hair Gel,Styling,7.99,163.0,5.0,8.0,40,1,5,0
2374,Hair Gel,Styling,7.99,185.0,7.0,4.0,28,0,5,0
2375,Shampoo,Hair Care,12.99,49.0,9.0,4.0,36,1,7,0
2376,Hair Mousse,Styling,9.99,136.0,6.0,6.0,36,1,9,0
2377,Comb,Tools,4.99,221.0,8.0,3.0,24,1,6,0
2378,Hair Gel,Styling,7.99,150.0,1.0,6.0,6,0,3,0
2379,Comb,Tools,4.99,140.0,0.0,,0,0,0,0
2380,Comb,Tools,4.99,190.0,3.0,2.0,6,0,3,0
2381,Hair Gel,Styling,7.99,48.0,6.0,3.0,18,1,4,0
2382,Conditioner,Hair Care,11.99,226.0,5.0,2.0,10,0,5,0
2383,Comb,Tools,4.99,199.0,2.0,2.0,4,1,0,0
2384,Hair Gel,Styling,7.99,193.0,4.0,5.0,20,0,3,0
2385,Comb,Tools,4.99,202.0,3.0,5.0,15,1,2,0
2386,Comb,Tools,4.99,29.0,6.0,8.0,48,1,5,1
2387,Shampoo,Hair Care,12.99,0.0,4.0,3.0,12,0,0,1
2388,Conditioner,Hair Care,11.99,183.0,6.0,10.0,60,0,8,0
2389,Comb,Tools,4.99,219.0,2.0,3.0,6,1,4,0
2390,Comb,Tools,4.99,5.0,0.0,9.0,0,0,1,0
2391,Hair Mousse,Styling,9.99,211.0,7.0,4.0,28,0,5,0
2392,Shampoo,Hair Care,12.99,159.0,9.0,8.0,72,1,7,0
2393,Hair Spray,Styling,10.99,107.0,6.0,10.0,60,0,9,0
2394,Conditioner,Hair Care,11.99,188.0,4.0,4.0,16,1,7,0
2395,Hair Spray,Styling,10.99,98.0,0.0,4.0,0,1,2,0
2396,Conditioner,Hair Care,11.99,78.0,5.0,4.0,20,1,5,0
2397,Comb,Tools,4.99,2.0,1.0,9.0,9,1,2,1
2398,Hair Gel,Styling,7.99,68.0,5.0,8.0,40,1,6,0
2399,Hair Gel,Styling,7.99,5.0,5.0,10.0,50,1,3,1
2400,Hair Mousse,Styling,9.99,175.0,3.0,8.0,24,0,3,0
2401,Hair Spray,Styling,10.99,216.0,3.0,6.0,18,1,1,0
2402,Comb,Tools,4.99,87.0,3.0,10.0,30,0,5,0
2403,Shampoo,Hair Care,12.99,67.0,11.0,6.0,66,0,11,0
2404,Hair Gel,Styling,7.99,224.0,11.0,3.0,33,0,9,0
2405,Hair Gel,Styling,7.99,,6.0,10.0,60,0,8,0
2406,Hair Mousse,Styling,9.99,91.0,1.0,2.0,2,0,3,0
2407,Hair Mousse,Styling,9.99,170.0,4.0,10.0,40,0,6,0
2408,Comb,Tools,4.99,27.0,1.0,5.0,5,0,0,0
2409,Shampoo,Hair Care,12.99,12.0,7.0,2.0,14,0,6,1
2410,Hair Gel,Styling,7.99,,2.0,7.0,14,0,5,0
2411,Hair Mousse,Styling,9.99,24.0,2.0,10.0,20,0,2,0
2412,Hair Mousse,Styling,9.99,110.0,4.0,9.0,36,0,7,0
2413,Comb,Tools,4.99,205.0,3.0,2.0,6,0,1,0
2414,Comb,Tools,4.99,31.0,4.0,6.0,24,1,4,0
2415,Hair Gel,Styling,7.99,70.0,6.0,7.0,42,1,7,0
2416,Shampoo,Hair Care,12.99,96.0,10.0,3.0,30,1,10,0
2417,Hair Mousse,Styling,9.99,238.0,7.0,8.0,56,0,6,0
2418,Hair Mousse,Styling,9.99,60.0,5.0,6.0,30,0,6,0
2419,Hair Mousse,Styling,9.99,138.0,7.0,6.0,42,1,10,0
2420,Conditioner,Hair Care,11.99,,9.0,10.0,90,1,8,1
2421,Hair Mousse,Styling,9.99,85.0,1.0,7.0,7,0,0,0
2422,Shampoo,Hair Care,12.99,0.0,7.0,4.0,28,0,0,1
2423,Comb,Tools,4.99,36.0,1.0,9.0,9,0,2,0
2424,Comb,Tools,4.99,63.0,1.0,7.0,7,1,3,0
2425,Comb,Tools,4.99,215.0,1.0,7.0,7,1,0,0
2426,Hair Gel,Styling,7.99,94.0,4.0,2.0,8,0,4,0
2427,Hair Spray,Styling,10.99,23.0,3.0,6.0,18,1,4,0
2428,Comb,Tools,4.99,54.0,2.0,9.0,18,1,4,0
2429,Hair Mousse,Styling,9.99,148.0,5.0,6.0,30,1,8,0
2430,Conditioner,Hair Care,11.99,9.0,5.0,10.0,50,0,3,1
2431,Shampoo,Hair Care,12.99,176.0,10.0,5.0,50,0,9,0
2432,Hair Spray,Styling,10.99,227.0,7.0,,21,0,7,0
2433,Hair Spray,Styling,10.99,111.0,8.0,4.0,32,0,8,0
2434,Hair Gel,Styling,7.99,83.0,6.0,7.0,42,0,9,0
2435,Shampoo,Hair Care,12.99,131.0,6.0,3.0,18,1,6,0
2436,Hair Gel,Styling,7.99,127.0,7.0,8.0,56,1,6,0
2437,Conditioner,Hair Care,11.99,208.0,8.0,8.0,64,1,7,0
2438,Hair Mousse,Styling,9.99,13.0,2.0,2.0,4,0,5,0
2439,Hair Gel,Styling,7.99,58.0,4.0,2.0,8,0,6,0
2440,Shampoo,Hair Care,12.99,180.0,10.0,10.0,100,1,10,0
2441,Hair Spray,Styling,10.99,198.0,6.0,10.0,60,1,6,0
2442,Hair Mousse,Styling,9.99,210.0,5.0,7.0,35,0,7,0
2443,Shampoo,Hair Care,12.99,45.0,5.0,4.0,20,1,3,0
2444,Comb,Tools,4.99,229.0,1.0,3.0,3,1,0,0
2445,Hair Gel,Styling,7.99,230.0,3.0,3.0,9,0,4,0
2446,Hair Mousse,Styling,9.99,236.0,4.0,6.0,24,1,3,0
2447,Hair Gel,Styling,7.99,133.0,6.0,3.0,18,0,4,0
2448,Hair Spray,Styling,10.99,87.0,5.0,3.0,15,0,3,0
2449,Shampoo,Hair Care,12.99,70.0,,7.0,28,0,6,0
2450,Comb,Tools,4.99,234.0,5.0,4.0,20,1,3,0
2451,Hair Spray,Styling,10.99,220.0,2.0,8.0,16,0,3,0
2452,Comb,Tools,4.99,80.0,,2.0,4,1,5,0
2453,Hair Mousse,Styling,9.99,,2.0,4.0,8,1,5,0
2454,Conditioner,Hair Care,11.99,201.0,6.0,10.0,60,1,5,0
2455,Shampoo,Hair Care,12.99,62.0,7.0,8.0,56,0,5,0
2456,Shampoo,Hair Care,12.99,219.0,6.0,6.0,36,0,6,0
2457,Conditioner,Hair Care,11.99,102.0,6.0,3.0,18,1,6,0
2458,Hair Gel,Styling,7.99,20.0,6.0,8.0,48,0,8,1
2459,Comb,Tools,4.99,1.0,4.0,7.0,28,1,1,1
2460,Hair Gel,Styling,7.99,23.0,2.0,9.0,18,0,5,0
2461,Hair Gel,Styling,7.99,61.0,9.0,9.0,81,0,11,1
2462,Hair Gel,Styling,7.99,74.0,6.0,2.0,12,0,9,0
2463,Conditioner,Hair Care,11.99,116.0,12.0,2.0,24,1,11,0
2464,Hair Mousse,Styling,9.99,234.0,5.0,3.0,15,1,6,0
2465,Shampoo,Hair Care,12.99,8.0,9.0,3.0,27,1,8,1
2466,Hair Mousse,Styling,9.99,,6.0,6.0,36,1,7,0
2467,Conditioner,Hair Care,11.99,171.0,4.0,,40,0,6,0
2468,Conditioner,Hair Care,11.99,124.0,5.0,10.0,50,1,3,0
2469,Hair Spray,Styling,10.99,193.0,6.0,5.0,30,1,8,0
2470,Hair Spray,Styling,10.99,204.0,7.0,6.0,42,0,10,0
2471,Hair Mousse,Styling,9.99,240.0,5.0,10.0,50,1,6,0
2472,Comb,Tools,4.99,60.0,4.0,10.0,40,1,7,0
2473,Conditioner,Hair Care,11.99,5.0,4.0,8.0,32,0,5,1
2474,Hair Mousse,Styling,9.99,198.0,4.0,5.0,20,0,4,0
2475,Hair Spray,Styling,10.99,126.0,1.0,5.0,5,1,3,0
2476,Conditioner,Hair Care,11.99,187.0,7.0,9.0,63,0,8,0
2477,Hair Spray,Styling,10.99,3.0,7.0,3.0,21,0,3,1
2478,Shampoo,Hair Care,12.99,47.0,6.0,7.0,42,0,6,0
2479,Conditioner,Hair Care,11.99,220.0,6.0,5.0,30,0,4,0
2480,Shampoo,Hair Care,12.99,68.0,8.0,2.0,16,1,11,0
2481,Hair Spray,Styling,10.99,55.0,4.0,4.0,16,1,4,0
2482,Shampoo,Hair Care,12.99,15.0,5.0,6.0,30,0,3,1
2483,Shampoo,Hair Care,12.99,150.0,5.0,10.0,50,0,6,0
2484,Hair Spray,Styling,10.99,104.0,5.0,,15,1,6,0
2485,Comb,Tools,4.99,165.0,4.0,5.0,20,1,3,0
2486,Shampoo,Hair Care,12.99,49.0,7.0,3.0,21,1,10,0
2487,Hair Gel,Styling,7.99,114.0,8.0,4.0,32,0,6,0
2488,Conditioner,Hair Care,11.99,100.0,8.0,4.0,32,1,6,0
2489,Shampoo,Hair Care,12.99,,6.0,9.0,54,1,7,0
2490,Hair Mousse,Styling,9.99,244.0,6.0,2.0,12,0,7,0
2491,Shampoo,Hair Care,12.99,167.0,3.0,9.0,27,0,2,0
2492,Hair Spray,Styling,10.99,10.0,4.0,,12,1,7,1
2493,Hair Mousse,Styling,9.99,80.0,2.0,6.0,12,1,5,0
2494,Conditioner,Hair Care,11.99,140.0,8.0,9.0,72,1,6,0
2495,Conditioner,Hair Care,11.99,211.0,2.0,5.0,10,1,2,0
2496,Hair Mousse,Styling,9.99,36.0,6.0,4.0,24,0,6,0
2497,Conditioner,Hair Care,11.99,244.0,8.0,2.0,16,1,10,0
2498,Hair Gel,Styling,7.99,226.0,7.0,5.0,35,0,10,0
2499,Conditioner,Hair Care,11.99,236.0,9.0,4.0,36,1,10,0
