date,item_name,style_type,price,stock_level,quantity_sold,promotion,is_weekend,is_holiday,appointments_per_day,day_of_week,month,item_style,lag_sales,rolling_avg_3,units_per_appt,stock_pressure
2024-07-24,hairspray,twists,6.28,62,8,0,0,0,12,2,7,hairspray_twists,4.0,8.0,0.6153846153846154,4.769230769230769
2024-07-25,premium_braiding_hair,twists,19.34,40,40,0,0,0,9,3,7,premium_braiding_hair_twists,34.0,34.333333333333336,4.0,4.0
2024-07-25,standard_braiding_hair,cornrows,13.63,37,24,0,0,0,10,3,7,standard_braiding_hair_cornrows,31.0,26.0,2.1818181818181817,3.3636363636363638
2024-07-25,beads,knotless,5.87,78,23,1,0,0,12,3,7,beads_knotless,15.0,18.333333333333332,1.7692307692307692,6.0
2024-07-25,edge_control,twists,5.32,61,19,0,0,0,12,3,7,edge_control_twists,22.0,20.666666666666668,1.4615384615384615,4.6923076923076925
2024-07-25,hair_gel,cornrows,6.51,78,22,0,0,0,8,3,7,hair_gel_cornrows,23.0,20.0,2.4444444444444446,8.666666666666666
2024-07-25,mousse,twists,9.66,59,27,1,0,0,12,3,7,mousse_twists,23.0,22.666666666666668,2.076923076923077,4.538461538461538
2024-07-25,hairspray,knotless,7.62,19,19,0,0,0,8,3,7,hairspray_knotless,8.0,10.333333333333334,2.111111111111111,2.111111111111111
2024-07-26,premium_braiding_hair,box_braids,19.9,74,45,0,0,0,9,4,7,premium_braiding_hair_box_braids,40.0,39.666666666666664,4.5,7.4
2024-07-26,standard_braiding_hair,box_braids,14.3,53,39,1,0,0,13,4,7,standard_braiding_hair_box_braids,24.0,31.333333333333332,2.7857142857142856,3.7857142857142856
2024-07-26,beads,knotless,6.36,74,28,1,0,0,11,4,7,beads_knotless,23.0,22.0,2.3333333333333335,6.166666666666667
2024-07-26,edge_control,cornrows,8.02,79,27,0,0,0,12,4,7,edge_control_cornrows,19.0,22.666666666666668,2.076923076923077,6.076923076923077
2024-07-26,hair_gel,twists,6.99,53,23,1,0,0,16,4,7,hair_gel_twists,22.0,22.666666666666668,1.3529411764705883,3.1176470588235294
2024-07-26,mousse,box_braids,9.14,69,32,0,0,0,11,4,7,mousse_box_braids,27.0,27.333333333333332,2.6666666666666665,5.75
2024-07-26,hairspray,twists,8.39,69,23,0,0,0,15,4,7,hairspray_twists,19.0,16.666666666666668,1.4375,4.3125
2024-07-27,premium_braiding_hair,knotless,17.41,35,35,1,1,0,8,5,7,premium_braiding_hair_knotless,45.0,40.0,3.888888888888889,3.888888888888889
2024-07-27,standard_braiding_hair,cornrows,15.54,48,34,0,1,0,14,5,7,standard_braiding_hair_cornrows,39.0,32.333333333333336,2.2666666666666666,3.2
2024-07-27,beads,knotless,4.34,56,32,0,1,0,11,5,7,beads_knotless,28.0,27.666666666666668,2.6666666666666665,4.666666666666667
2024-07-27,edge_control,twists,7.73,33,18,0,1,0,6,5,7,edge_control_twists,27.0,21.333333333333332,2.5714285714285716,4.714285714285714
2024-07-27,hair_gel,knotless,5.6,79,22,1,1,0,11,5,7,hair_gel_knotless,23.0,22.333333333333332,1.8333333333333333,6.583333333333333
2024-07-27,mousse,knotless,8.36,29,29,1,1,0,8,5,7,mousse_knotless,32.0,29.333333333333332,3.2222222222222223,3.2222222222222223
2024-07-27,hairspray,cornrows,8.97,23,12,0,1,0,8,5,7,hairspray_cornrows,23.0,18.0,1.3333333333333333,2.5555555555555554
2024-07-28,premium_braiding_hair,box_braids,16.6,24,24,0,1,0,12,6,7,premium_braiding_hair_box_braids,35.0,34.666666666666664,1.8461538461538463,1.8461538461538463
2024-07-28,standard_braiding_hair,twists,15.08,76,47,1,1,0,5,6,7,standard_braiding_hair_twists,34.0,40.0,7.833333333333333,12.666666666666666
2024-07-28,beads,box_braids,6.07,33,27,0,1,0,10,6,7,beads_box_braids,32.0,29.0,2.4545454545454546,3.0
2024-07-28,edge_control,cornrows,5.34,27,27,1,1,0,12,6,7,edge_control_cornrows,18.0,24.0,2.076923076923077,2.076923076923077
2024-07-28,hair_gel,cornrows,5.17,47,29,1,1,0,12,6,7,hair_gel_cornrows,22.0,24.666666666666668,2.230769230769231,3.6153846153846154
2024-07-28,mousse,box_braids,6.25,26,26,1,1,0,11,6,7,mousse_box_braids,29.0,29.0,2.1666666666666665,2.1666666666666665
2024-07-28,hairspray,cornrows,7.93,42,13,0,1,0,13,6,7,hairspray_cornrows,12.0,16.0,0.9285714285714286,3.0
2024-07-29,premium_braiding_hair,cornrows,16.5,20,20,0,0,0,15,0,7,premium_braiding_hair_cornrows,24.0,26.333333333333332,1.25,1.25
2024-07-29,standard_braiding_hair,cornrows,13.94,49,35,0,0,0,13,0,7,standard_braiding_hair_cornrows,47.0,38.666666666666664,2.5,3.5
2024-07-29,beads,cornrows,4.4,74,35,1,0,0,9,0,7,beads_cornrows,27.0,31.333333333333332,3.5,7.4
2024-07-29,edge_control,knotless,6.58,43,16,0,0,0,7,0,7,edge_control_knotless,27.0,20.333333333333332,2.0,5.375
2024-07-29,hair_gel,cornrows,5.54,41,22,0,0,0,11,0,7,hair_gel_cornrows,29.0,24.333333333333332,1.8333333333333333,3.4166666666666665
2024-07-29,mousse,cornrows,8.27,31,19,1,0,0,11,0,7,mousse_cornrows,26.0,24.666666666666668,1.5833333333333333,2.5833333333333335
2024-07-29,hairspray,twists,8.68,28,22,1,0,0,10,0,7,hairspray_twists,13.0,15.666666666666666,2.0,2.5454545454545454
2024-07-30,premium_braiding_hair,cornrows,17.21,18,18,0,0,0,6,1,7,premium_braiding_hair_cornrows,20.0,20.666666666666668,2.5714285714285716,2.5714285714285716
2024-07-30,standard_braiding_hair,twists,15.44,52,41,1,0,0,5,1,7,standard_braiding_hair_twists,35.0,41.0,6.833333333333333,8.666666666666666
2024-07-30,beads,twists,6.47,58,32,1,0,0,11,1,7,beads_twists,35.0,31.333333333333332,2.6666666666666665,4.833333333333333
2024-07-30,edge_control,twists,9.47,60,12,0,0,0,5,1,7,edge_control_twists,16.0,18.333333333333332,2.0,10.0
2024-07-30,hair_gel,twists,5.54,45,14,1,0,0,6,1,7,hair_gel_twists,22.0,21.666666666666668,2.0,6.428571428571429
2024-07-30,mousse,box_braids,10.04,40,29,0,0,0,10,1,7,mousse_box_braids,19.0,24.666666666666668,2.6363636363636362,3.6363636363636362
2024-07-30,hairspray,cornrows,6.71,25,9,0,0,0,9,1,7,hairspray_cornrows,22.0,14.666666666666666,0.9,2.5
2024-07-31,premium_braiding_hair,box_braids,16.72,70,38,0,0,0,12,2,7,premium_braiding_hair_box_braids,18.0,25.333333333333332,2.923076923076923,5.384615384615385
2024-07-31,standard_braiding_hair,cornrows,16.94,21,21,1,0,0,7,2,7,standard_braiding_hair_cornrows,41.0,32.333333333333336,2.625,2.625
2024-07-31,beads,knotless,6.73,47,23,0,0,0,13,2,7,beads_knotless,32.0,30.0,1.6428571428571428,3.357142857142857
2024-07-31,edge_control,box_braids,7.55,16,13,0,0,0,8,2,7,edge_control_box_braids,12.0,13.666666666666666,1.4444444444444444,1.7777777777777777
2024-07-31,hair_gel,knotless,6.37,23,18,0,0,0,15,2,7,hair_gel_knotless,14.0,18.0,1.125,1.4375
2024-07-31,mousse,twists,9.33,69,19,0,0,0,12,2,7,mousse_twists,29.0,22.333333333333332,1.4615384615384615,5.3076923076923075
2024-07-31,hairspray,box_braids,8.21,73,13,0,0,0,13,2,7,hairspray_box_braids,9.0,14.666666666666666,0.9285714285714286,5.214285714285714
2024-08-01,premium_braiding_hair,box_braids,17.01,38,38,0,0,0,9,3,8,premium_braiding_hair_box_braids,38.0,31.333333333333332,3.8,3.8
2024-08-01,standard_braiding_hair,twists,15.63,28,24,0,0,0,10,3,8,standard_braiding_hair_twists,21.0,28.666666666666668,2.1818181818181817,2.5454545454545454
2024-08-01,beads,twists,3.94,77,28,1,0,0,5,3,8,beads_twists,23.0,27.666666666666668,4.666666666666667,12.833333333333334
2024-08-01,edge_control,box_braids,6.77,21,21,0,0,0,12,3,8,edge_control_box_braids,13.0,15.333333333333334,1.6153846153846154,1.6153846153846154
2024-08-01,hair_gel,knotless,5.28,71,17,0,0,0,11,3,8,hair_gel_knotless,18.0,16.333333333333332,1.4166666666666667,5.916666666666667
2024-08-01,mousse,cornrows,8.1,68,25,1,0,0,5,3,8,mousse_cornrows,19.0,24.333333333333332,4.166666666666667,11.333333333333334
2024-08-01,hairspray,twists,7.65,77,9,0,0,0,3,3,8,hairspray_twists,13.0,10.333333333333334,2.25,19.25
2024-08-02,premium_braiding_hair,box_braids,19.16,68,42,0,0,0,9,4,8,premium_braiding_hair_box_braids,38.0,39.333333333333336,4.2,6.8
2024-08-02,standard_braiding_hair,knotless,15.78,16,16,0,0,0,12,4,8,standard_braiding_hair_knotless,24.0,20.333333333333332,1.2307692307692308,1.2307692307692308
2024-08-02,beads,twists,7.21,70,22,0,0,0,10,4,8,beads_twists,28.0,24.333333333333332,2.0,6.363636363636363
2024-08-02,edge_control,box_braids,9.06,34,28,1,0,0,13,4,8,edge_control_box_braids,21.0,20.666666666666668,2.0,2.4285714285714284
2024-08-02,hair_gel,knotless,4.98,71,16,0,0,0,11,4,8,hair_gel_knotless,17.0,17.0,1.3333333333333333,5.916666666666667
2024-08-02,mousse,box_braids,9.51,68,18,0,0,0,6,4,8,mousse_box_braids,25.0,20.666666666666668,2.5714285714285716,9.714285714285714
2024-08-02,hairspray,twists,7.53,62,5,0,0,0,3,4,8,hairspray_twists,9.0,9.0,1.25,15.5
2024-08-03,premium_braiding_hair,cornrows,18.18,28,28,0,1,0,3,5,8,premium_braiding_hair_cornrows,42.0,36.0,7.0,7.0
2024-08-03,standard_braiding_hair,twists,15.34,30,30,0,1,0,10,5,8,standard_braiding_hair_twists,16.0,23.333333333333332,2.727272727272727,2.727272727272727
2024-08-03,beads,twists,5.9,47,24,0,1,0,9,5,8,beads_twists,22.0,24.666666666666668,2.4,4.7
2024-08-03,edge_control,cornrows,8.37,18,18,0,1,0,10,5,8,edge_control_cornrows,28.0,22.333333333333332,1.6363636363636365,1.6363636363636365
2024-08-03,hair_gel,box_braids,6.98,37,13,0,1,0,9,5,8,hair_gel_box_braids,16.0,15.333333333333334,1.3,3.7
2024-08-03,mousse,twists,8.44,74,38,1,1,0,15,5,8,mousse_twists,18.0,27.0,2.375,4.625
2024-08-03,hairspray,cornrows,8.28,30,13,0,1,0,9,5,8,hairspray_cornrows,5.0,9.0,1.3,3.0
2024-08-04,premium_braiding_hair,box_braids,18.49,59,47,0,1,0,10,6,8,premium_braiding_hair_box_braids,28.0,39.0,4.2727272727272725,5.363636363636363
2024-08-04,standard_braiding_hair,box_braids,14.3,68,47,0,1,0,6,6,8,standard_braiding_hair_box_braids,30.0,31.0,6.714285714285714,9.714285714285714
2024-08-04,beads,twists,5.21,29,29,1,1,0,10,6,8,beads_twists,24.0,25.0,2.6363636363636362,2.6363636363636362
2024-08-04,edge_control,knotless,6.21,75,16,0,1,0,7,6,8,edge_control_knotless,18.0,20.666666666666668,2.0,9.375
2024-08-04,hair_gel,cornrows,5.94,76,18,0,1,0,12,6,8,hair_gel_cornrows,13.0,15.666666666666666,1.3846153846153846,5.846153846153846
2024-08-04,mousse,cornrows,9.22,58,25,1,1,0,4,6,8,mousse_cornrows,38.0,27.0,5.0,11.6
2024-08-04,hairspray,twists,7.81,72,9,0,1,0,8,6,8,hairspray_twists,13.0,9.0,1.0,8.0
2024-08-05,premium_braiding_hair,cornrows,17.73,23,23,0,0,0,11,0,8,premium_braiding_hair_cornrows,47.0,32.666666666666664,1.9166666666666667,1.9166666666666667
2024-08-05,standard_braiding_hair,cornrows,14.97,74,29,1,0,0,7,0,8,standard_braiding_hair_cornrows,47.0,35.333333333333336,3.625,9.25
2024-08-05,beads,twists,6.26,64,17,0,0,0,8,0,8,beads_twists,29.0,23.333333333333332,1.8888888888888888,7.111111111111111
2024-08-05,edge_control,knotless,8.18,64,17,0,0,0,5,0,8,edge_control_knotless,16.0,17.0,2.8333333333333335,10.666666666666666
2024-08-05,hair_gel,twists,4.79,47,19,0,0,0,10,0,8,hair_gel_twists,18.0,16.666666666666668,1.7272727272727273,4.2727272727272725
2024-08-05,mousse,knotless,8.86,15,15,1,0,0,9,0,8,mousse_knotless,25.0,26.0,1.5,1.5
2024-08-05,hairspray,knotless,7.34,72,12,0,0,0,8,0,8,hairspray_knotless,9.0,11.333333333333334,1.3333333333333333,8.0
2024-08-06,premium_braiding_hair,knotless,17.29,32,32,0,0,0,11,1,8,premium_braiding_hair_knotless,23.0,34.0,2.6666666666666665,2.6666666666666665
2024-08-06,standard_braiding_hair,cornrows,14.42,54,31,0,0,0,9,1,8,standard_braiding_hair_cornrows,29.0,35.666666666666664,3.1,5.4
2024-08-06,beads,knotless,2.85,44,27,0,0,0,8,1,8,beads_knotless,17.0,24.333333333333332,3.0,4.888888888888889
2024-08-06,edge_control,twists,7.89,38,17,0,0,0,9,1,8,edge_control_twists,17.0,16.666666666666668,1.7,3.8
2024-08-06,hair_gel,box_braids,6.03,64,8,0,0,0,9,1,8,hair_gel_box_braids,19.0,15.0,0.8,6.4
2024-08-06,mousse,box_braids,9.17,38,25,0,0,0,9,1,8,mousse_box_braids,15.0,21.666666666666668,2.5,3.8
2024-08-06,hairspray,cornrows,9.13,27,7,0,0,0,5,1,8,hairspray_cornrows,12.0,9.333333333333334,1.1666666666666667,4.5
2024-08-07,premium_braiding_hair,cornrows,17.64,59,23,0,0,0,3,2,8,premium_braiding_hair_cornrows,32.0,26.0,5.75,14.75
2024-08-07,standard_braiding_hair,cornrows,14.62,56,35,1,0,0,12,2,8,standard_braiding_hair_cornrows,31.0,31.666666666666668,2.6923076923076925,4.3076923076923075
2024-08-07,beads,twists,5.27,37,19,0,0,0,9,2,8,beads_twists,27.0,21.0,1.9,3.7
2024-08-07,edge_control,knotless,5.69,43,16,1,0,0,9,2,8,edge_control_knotless,17.0,16.666666666666668,1.6,4.3
2024-08-07,hair_gel,cornrows,6.61,38,19,0,0,0,11,2,8,hair_gel_cornrows,8.0,15.333333333333334,1.5833333333333333,3.1666666666666665
2024-08-07,mousse,knotless,7.39,20,20,1,0,0,12,2,8,mousse_knotless,25.0,20.0,1.5384615384615385,1.5384615384615385
2024-08-07,hairspray,cornrows,8.25,56,11,0,0,0,11,2,8,hairspray_cornrows,7.0,10.0,0.9166666666666666,4.666666666666667
2024-08-08,premium_braiding_hair,box_braids,16.25,40,40,0,0,0,14,3,8,premium_braiding_hair_box_braids,23.0,31.666666666666668,2.6666666666666665,2.6666666666666665
2024-08-08,standard_braiding_hair,knotless,14.23,64,31,1,0,0,4,3,8,standard_braiding_hair_knotless,35.0,32.333333333333336,6.2,12.8
2024-08-08,beads,cornrows,2.63,34,21,0,0,0,8,3,8,beads_cornrows,19.0,22.333333333333332,2.3333333333333335,3.7777777777777777
2024-08-08,edge_control,cornrows,5.82,64,11,0,0,0,6,3,8,edge_control_cornrows,16.0,14.666666666666666,1.5714285714285714,9.142857142857142
2024-08-08,hair_gel,knotless,5.76,50,10,0,0,0,14,3,8,hair_gel_knotless,19.0,12.333333333333334,0.6666666666666666,3.3333333333333335
2024-08-08,mousse,cornrows,8.08,25,25,1,0,0,7,3,8,mousse_cornrows,20.0,23.333333333333332,3.125,3.125
2024-08-08,hairspray,cornrows,6.85,24,8,0,0,0,6,3,8,hairspray_cornrows,11.0,8.666666666666666,1.1428571428571428,3.4285714285714284
2024-08-09,premium_braiding_hair,knotless,17.26,27,27,1,0,0,9,4,8,premium_braiding_hair_knotless,40.0,30.0,2.7,2.7
2024-08-09,standard_braiding_hair,knotless,15.94,39,23,0,0,0,5,4,8,standard_braiding_hair_knotless,31.0,29.666666666666668,3.8333333333333335,6.5
2024-08-09,beads,box_braids,5.84,71,21,0,0,0,12,4,8,beads_box_braids,21.0,20.333333333333332,1.6153846153846154,5.461538461538462
2024-08-09,edge_control,knotless,6.52,17,16,0,0,0,9,4,8,edge_control_knotless,11.0,14.333333333333334,1.6,1.7
2024-08-09,hair_gel,box_braids,6.9,17,17,0,0,0,12,4,8,hair_gel_box_braids,10.0,15.333333333333334,1.3076923076923077,1.3076923076923077
2024-08-09,mousse,knotless,10.01,77,30,0,0,0,8,4,8,mousse_knotless,25.0,25.0,3.3333333333333335,8.555555555555555
2024-08-09,hairspray,cornrows,9.25,58,9,0,0,0,11,4,8,hairspray_cornrows,8.0,9.333333333333334,0.75,4.833333333333333
2024-08-10,premium_braiding_hair,cornrows,18.2,15,15,0,1,0,7,5,8,premium_braiding_hair_cornrows,27.0,27.333333333333332,1.875,1.875
2024-08-10,standard_braiding_hair,box_braids,13.77,20,20,1,1,0,8,5,8,standard_braiding_hair_box_braids,23.0,24.666666666666668,2.2222222222222223,2.2222222222222223
2024-08-10,beads,box_braids,6.28,33,29,0,1,0,7,5,8,beads_box_braids,21.0,23.666666666666668,3.625,4.125
2024-08-10,edge_control,knotless,5.57,51,39,1,1,0,18,5,8,edge_control_knotless,16.0,22.0,2.0526315789473686,2.6842105263157894
2024-08-10,hair_gel,twists,5.77,64,15,0,1,0,9,5,8,hair_gel_twists,17.0,14.0,1.5,6.4
2024-08-10,mousse,cornrows,10.47,46,27,0,1,0,10,5,8,mousse_cornrows,30.0,27.333333333333332,2.4545454545454546,4.181818181818182
2024-08-10,hairspray,box_braids,8.71,19,19,1,1,0,15,5,8,hairspray_box_braids,9.0,12.0,1.1875,1.1875
2024-08-11,premium_braiding_hair,knotless,18.47,39,39,1,1,0,9,6,8,premium_braiding_hair_knotless,15.0,27.0,3.9,3.9
2024-08-11,standard_braiding_hair,knotless,15.82,57,27,0,1,0,6,6,8,standard_braiding_hair_knotless,20.0,23.333333333333332,3.857142857142857,8.142857142857142
2024-08-11,beads,knotless,6.63,18,18,0,1,0,6,6,8,beads_knotless,29.0,22.666666666666668,2.5714285714285716,2.5714285714285716
2024-08-11,edge_control,knotless,7.19,30,22,1,1,0,13,6,8,edge_control_knotless,39.0,25.666666666666668,1.5714285714285714,2.142857142857143
2024-08-11,hair_gel,box_braids,7.74,42,20,1,1,0,12,6,8,hair_gel_box_braids,15.0,17.333333333333332,1.5384615384615385,3.230769230769231
2024-08-11,mousse,box_braids,8.71,27,27,0,1,0,12,6,8,mousse_box_braids,27.0,28.0,2.076923076923077,2.076923076923077
2024-08-11,hairspray,knotless,7.66,77,23,0,1,0,11,6,8,hairspray_knotless,19.0,17.0,1.9166666666666667,6.416666666666667
2024-08-12,premium_braiding_hair,twists,18.11,69,35,0,0,0,11,0,8,premium_braiding_hair_twists,39.0,29.666666666666668,2.9166666666666665,5.75
2024-08-12,standard_braiding_hair,cornrows,15.2,60,48,1,0,0,17,0,8,standard_braiding_hair_cornrows,27.0,31.666666666666668,2.6666666666666665,3.3333333333333335
2024-08-12,beads,cornrows,6.92,47,16,0,0,0,3,0,8,beads_cornrows,18.0,21.0,4.0,11.75
2024-08-12,edge_control,knotless,6.16,32,17,0,0,0,12,0,8,edge_control_knotless,22.0,26.0,1.3076923076923077,2.4615384615384617
2024-08-12,hair_gel,box_braids,7.42,39,10,0,0,0,7,0,8,hair_gel_box_braids,20.0,15.0,1.25,4.875
2024-08-12,mousse,twists,7.08,62,28,0,0,0,8,0,8,mousse_twists,27.0,27.333333333333332,3.111111111111111,6.888888888888889
2024-08-12,hairspray,twists,7.42,53,17,0,0,0,7,0,8,hairspray_twists,23.0,19.666666666666668,2.125,6.625
2024-08-13,premium_braiding_hair,box_braids,18.66,72,46,0,0,0,7,1,8,premium_braiding_hair_box_braids,35.0,40.0,5.75,9.0
2024-08-13,standard_braiding_hair,box_braids,14.23,50,37,0,0,0,12,1,8,standard_braiding_hair_box_braids,48.0,37.333333333333336,2.8461538461538463,3.8461538461538463
2024-08-13,beads,twists,5.74,71,16,0,0,0,3,1,8,beads_twists,16.0,16.666666666666668,4.0,17.75
2024-08-13,edge_control,knotless,6.0,37,27,0,0,0,13,1,8,edge_control_knotless,17.0,22.0,1.9285714285714286,2.642857142857143
2024-08-13,hair_gel,knotless,6.5,29,20,0,0,0,16,1,8,hair_gel_knotless,10.0,16.666666666666668,1.1764705882352942,1.7058823529411764
2024-08-13,mousse,knotless,8.11,71,19,0,0,0,11,1,8,mousse_knotless,28.0,24.666666666666668,1.5833333333333333,5.916666666666667
2024-08-13,hairspray,twists,8.71,50,18,0,0,0,10,1,8,hairspray_twists,17.0,19.333333333333332,1.6363636363636365,4.545454545454546
2024-08-14,premium_braiding_hair,twists,17.35,74,43,1,0,0,10,2,8,premium_braiding_hair_twists,46.0,41.333333333333336,3.909090909090909,6.7272727272727275
2024-08-14,standard_braiding_hair,knotless,15.61,46,23,0,0,0,9,2,8,standard_braiding_hair_knotless,37.0,36.0,2.3,4.6
2024-08-14,beads,twists,2.15,48,18,0,0,0,9,2,8,beads_twists,16.0,16.666666666666668,1.8,4.8
2024-08-14,edge_control,cornrows,7.44,75,21,1,0,0,11,2,8,edge_control_cornrows,27.0,21.666666666666668,1.75,6.25
2024-08-14,hair_gel,cornrows,6.53,63,18,0,0,0,6,2,8,hair_gel_cornrows,20.0,16.0,2.5714285714285716,9.0
2024-08-14,mousse,twists,9.52,75,31,0,0,0,11,2,8,mousse_twists,19.0,26.0,2.5833333333333335,6.25
2024-08-14,hairspray,knotless,6.49,49,12,0,0,0,9,2,8,hairspray_knotless,18.0,15.666666666666666,1.2,4.9
2024-08-15,premium_braiding_hair,cornrows,16.34,68,33,0,0,0,5,3,8,premium_braiding_hair_cornrows,43.0,40.666666666666664,5.5,11.333333333333334
2024-08-15,standard_braiding_hair,cornrows,14.79,61,30,0,0,0,10,3,8,standard_braiding_hair_cornrows,23.0,30.0,2.727272727272727,5.545454545454546
2024-08-15,beads,knotless,4.97,31,31,1,0,0,13,3,8,beads_knotless,18.0,21.666666666666668,2.2142857142857144,2.2142857142857144
2024-08-15,edge_control,box_braids,6.44,75,15,0,0,0,11,3,8,edge_control_box_braids,21.0,21.0,1.25,6.25
2024-08-15,hair_gel,twists,6.3,45,13,0,0,0,6,3,8,hair_gel_twists,18.0,17.0,1.8571428571428572,6.428571428571429
2024-08-15,mousse,knotless,9.78,62,32,1,0,0,10,3,8,mousse_knotless,31.0,27.333333333333332,2.909090909090909,5.636363636363637
2024-08-15,hairspray,box_braids,5.91,25,20,1,0,0,13,3,8,hairspray_box_braids,12.0,16.666666666666668,1.4285714285714286,1.7857142857142858
2024-08-16,premium_braiding_hair,twists,18.14,22,22,0,0,0,9,4,8,premium_braiding_hair_twists,33.0,32.666666666666664,2.2,2.2
2024-08-16,standard_braiding_hair,cornrows,15.77,36,30,0,0,0,11,4,8,standard_braiding_hair_cornrows,30.0,27.666666666666668,2.5,3.0
2024-08-16,beads,twists,5.06,44,30,1,0,0,6,4,8,beads_twists,31.0,26.333333333333332,4.285714285714286,6.285714285714286
2024-08-16,edge_control,box_braids,5.52,57,21,0,0,0,13,4,8,edge_control_box_braids,15.0,19.0,1.5,4.071428571428571
2024-08-16,hair_gel,cornrows,6.91,65,14,0,0,0,9,4,8,hair_gel_cornrows,13.0,15.0,1.4,6.5
2024-08-16,mousse,box_braids,8.12,68,22,0,0,0,9,4,8,mousse_box_braids,32.0,28.333333333333332,2.2,6.8
2024-08-16,hairspray,knotless,6.56,69,19,0,0,0,10,4,8,hairspray_knotless,20.0,17.0,1.7272727272727273,6.2727272727272725
2024-08-17,premium_braiding_hair,cornrows,17.66,34,34,0,1,0,11,5,8,premium_braiding_hair_cornrows,22.0,29.666666666666668,2.8333333333333335,2.8333333333333335
2024-08-17,standard_braiding_hair,knotless,14.34,48,30,0,1,0,9,5,8,standard_braiding_hair_knotless,30.0,30.0,3.0,4.8
2024-08-17,beads,box_braids,5.77,68,38,1,1,0,9,5,8,beads_box_braids,30.0,33.0,3.8,6.8
2024-08-17,edge_control,knotless,6.29,76,20,0,1,0,10,5,8,edge_control_knotless,21.0,18.666666666666668,1.8181818181818181,6.909090909090909
2024-08-17,hair_gel,twists,5.99,66,17,0,1,0,7,5,8,hair_gel_twists,14.0,14.666666666666666,2.125,8.25
2024-08-17,mousse,box_braids,9.18,37,23,0,1,0,5,5,8,mousse_box_braids,22.0,25.666666666666668,3.8333333333333335,6.166666666666667
2024-08-17,hairspray,box_braids,7.77,37,8,0,1,0,10,5,8,hairspray_box_braids,19.0,15.666666666666666,0.7272727272727273,3.3636363636363638
2024-08-18,premium_braiding_hair,box_braids,17.09,59,59,0,1,0,13,6,8,premium_braiding_hair_box_braids,34.0,38.333333333333336,4.214285714285714,4.214285714285714
2024-08-18,standard_braiding_hair,cornrows,15.19,35,34,0,1,0,9,6,8,standard_braiding_hair_cornrows,30.0,31.333333333333332,3.4,3.5
2024-08-18,beads,twists,5.2,27,27,0,1,0,13,6,8,beads_twists,38.0,31.666666666666668,1.9285714285714286,1.9285714285714286
